date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2022-01-07,A Predictive Maintenance System for Reverse Supply Chain Operations,10.3390/logistics6010004,"[{'author_name': 'Sotiris P. Gayialis', 'author_slug': 'sotiris-p-gayialis-xXEbWw', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Evripidis P. Kechagias', 'author_slug': 'evripidis-p-kechagias-ngkA8d', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Grigorios D. Konstantakopoulos', 'author_slug': 'grigorios-d-konstantakopoulos-8gZ1kG', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Georgios A. Papadopoulos', 'author_slug': 'georgios-a-papadopoulos-R589Qp', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,4,"Background: Reverse supply chains of machinery and equipment face significant challenges, and overcoming them is critical for effective customer service and sustainable operation. Maintenance and repair services, strongly associated with the reverse movement of equipment, are among the most demanding reverse supply chain operations. Equipment is scattered in various locations, and multiple suppliers are involved in its maintenance, making it challenging to manage the related reverse supply chain operations. Effective maintenance is essential for businesses-owners of the equipment, as reducing costs while improving service quality helps them gain a competitive advantage. Methods: To enhance reverse supply chain operations related to equipment maintenance, this paper presents the operational framework, the methodological approach, and the architecture for developing a system that covers the needs for predictive maintenance in the service supply chain. It is based on Industry 4.0 technologies, such as the Internet of things, machine learning, and cloud computing. Results: As a result of the successful implementation of the system, effective equipment maintenance and service supply chain management is achieved supporting the reverse supply chain. Conclusions: This will eventually lead to fewer good-conditioned spare part replacements, just in time replacements, extended equipment life cycles, and fewer unnecessary disposals."
2020-12-01,Supply Chain Competition: A Market Game Approach,10.1287/mnsc.2019.3511,"[{'author_name': 'C. Gizem Korpeoglu', 'author_slug': 'c-gizem-korpeoglu-1gG1en', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ersin Körpeoğlu', 'author_slug': 'ersin-korpeoglu-zb3y8Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Soo Haeng Cho', 'author_slug': 'soo-haeng-cho-5KXm0D', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,66,2020,Institute for Operations Research and the Management Sciences (INFORMS),12,5648-5664,"We study supply chains where multiple suppliers sell to multiple retailers through a wholesale market. In practice, we often observe that both suppliers and retailers tend to influence the wholesale market price that retailers pay to suppliers. However, existing models of supply chain competition do not capture retailers’ influence on the wholesale price (i.e., buyer power) and show that the wholesale price and the order quantity per retailer do not change with the number of retailers. To overcome this limitation, we develop a competition model based on the market game mechanism in which the wholesale price is determined based on both suppliers’ and retailers’ decisions. When taking into account retailers’ buyer power, we obtain the result that is consistent with the observed practice: As the number of retailers increases, each retailer’s buyer power decreases, and each retailer is willing to pay more for her order, so the wholesale price increases. In this case, supply chain expansion to include more retailers (or suppliers) turns out to be more beneficial in terms of supply chain efficiency than what the prior literature shows without considering buyer power. Finally, we analyze the integration of two local supply chains and show that although the profit of the integrated supply chain is greater than the sum of total profits of local supply chains, integration may reduce the total profit of firms in a retailer-oriented supply chain that has more retailers than suppliers.  This paper was accepted by Charles Corbett, operations management."
2022-01-04,Developing Knowledge of Supply Chain Resilience in Less-Developed Countries in the Pandemic Age,10.3390/logistics6010003,"[{'author_name': 'João M. Lopes', 'author_slug': 'joao-m-lopes-8gV26Q', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sofia Gomes', 'author_slug': 'sofia-gomes-PzmMwk', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Lassana Mané', 'author_slug': 'lassana-mane-3NGL8b', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,3,"The constraints imposed by the pandemic COVID-19 increased the risks of the disruption of supply chains, bringing new challenges to companies. These effects were felt more intensely in less-developed countries, which are highly dependent on imports of products and raw materials. This study aims to assess the impact of supply chain resilience in a less-developed country (Guinea-Bissau) using complex adaptive system theory. We used a qualitative methodology through multiple case studies. Semi-structured interviews were conducted with four companies. The semi-structured script contains questions about supply chain disruptions, vulnerabilities and resilience. The main results show that the companies in Guinea-Bissau, due to their dependence on the outside world and the absence of formal, larger and more diversified supply chains, suffered serious consequences with the disruption imposed by the pandemic. It was also concluded that the more resilient the supply chain, the fewer the impacts of crisis events and that the resilience of companies at this level depends on their obtaining competitive advantages over their competitors. The main practical implications of this study are the need to formalize the supply chain, diversify the supply of services and products of companies dependent on the exterior, adopt metrics that allow for the early detection of situations of supply chain disruption, effectively manage stocks and promote proactive crisis resolution strategies. Studies on the impact of resilience on supply chains in crises are scarce, especially on companies located in underdeveloped countries."
2021-10-07,Blockchain Technologies in Logistics and Supply Chain Management: A Bibliometric Review,10.3390/logistics5040072,"[{'author_name': 'Abderahman Rejeb', 'author_slug': 'abderahman-rejeb-0Gn8ZP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Rejeb', 'author_slug': 'karim-rejeb-lXXPly', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Steve Simske', 'author_slug': 'steve-simske-XePAEk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,72,"The emergence of blockchain technology has sparked significant attention from the supply chain management (SCM) and logistics communities. In this paper, we present the results from a thorough bibliometric review that analytically and objectively identifies the intellectual structure of this field, the seminal papers, and the most influential scholars. We employ a knowledge domain visualization technique to generate insights that go beyond other review studies on blockchain research within logistics and SCM. The analysis starts with selecting a total of 628 papers from Scopus and the Web of Science that were published during 2016–2020. The bibliometric analysis output demonstrates that the number of blockchain papers has rapidly increased since 2017. The most productive researchers are from the USA, China, and India. The top academic institutions contributing to the literature are also identified. Based on network analyses, we found that the literature concentrates mainly on the conceptualization of blockchain; its potentials for supply chain sustainability; its adoption triggers and barriers; and its role in supporting supply chain agility, trust, protection of intellectual property, and food/perishable supply chains. Besides systematically mapping the literature, we identify several research gaps and propose numerous actionable research directions for the future. This study enriches the extant blockchain literature, provides a timely snapshot of the current state of research, and examines the knowledge structure of blockchain research in logistics and SCM with the help of evidence-based scientometric methods."
2021-08-01,AI applications of data sharing in agriculture 4.0: A framework for role-based data access control,10.1016/j.ijinfomgt.2021.102350,"[{'author_name': 'Konstantina Spanaki', 'author_slug': 'konstantina-spanaki-OjAAjP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Erisa Karafili', 'author_slug': 'erisa-karafili-LDl5jP', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Stella Despoudi', 'author_slug': 'stella-despoudi-5m4eA', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Management,International Journal of Information Management,59,2021,Elsevier BV,,102350,
2018-08-30,Logistics Services Sector and Economic Recession in Greece: Challenges and Opportunities,10.3390/logistics2030016,"[{'author_name': 'Dimitris Folinas', 'author_slug': 'dimitris-folinas-1gZ29X', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Naoum Tsolakis', 'author_slug': 'naoum-tsolakis-2NKblm', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Dimitrios Aidonis', 'author_slug': 'dimitrios-aidonis-1ggwEX', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,2,2018,MDPI AG,3,16,"Abstract:The recent economic recession in Greece has had a detrimental impact on all national business activities, with the logistics industry being one of the most affected sectors primarily due to the significant decrease in market demand for goods and services. In this regard, the aim of this research is to identify key challenges and prospects for the Greek logistics services industry stemming from the recent economic crisis era through a critical literature taxonomy, a semantic analysis of the reviewed articles, and a questionnaire-based survey involving 140 executives from the third-party logistics sector. In principal, the recent economic crisis is reported to have significantly affected logistics service providers, thus further imposing structural reforms in the industry. The reduction in operating profits of transport companies is noticeable with the onset of the economic crisis, specifically in 2016. Nevertheless, logistics executives are optimistic regarding the near future, provided that educated and informed strategic management decisions are made and inventive business practices are embraced."
2022-07-11,The Role of Supply Chain Resilience on SMEs’ Performance: The Case of an Emerging Economy,10.3390/logistics6030047,"[{'author_name': 'Mohammed Awad Alshahrani', 'author_slug': 'mohammed-awad-alshahrani-rQglYQ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mohammad Asif Salam', 'author_slug': 'mohammad-asif-salam-2NVMQL', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,47,"Existing studies have predominantly explored the influence of supply chain resilience on the performance of firms in the context of developed economies. This study highlights the need for SMEs to be prepared to tackle uncertainties in business operations. Background: Small and Medium Enterprises (SMEs) play a critical role in every economy, and limited studies have highlighted the significance of resilience in the firms. Therefore, this study aims to determine the impact of supply chain resilience on SMEs’ performance in Saudi Arabia based on three dimensions of resilience, namely agility, robustness, and flexibility. It aims to investigate how they relate to the dimensions of SMEs’ performance, namely production performance and market/sales performance. This study also investigates the overall impact of supply chain resilience as a construct on SMEs’ performance. Methods: This study employed a quantitative research design to answer the research questions. A self-administered questionnaire was used to collect data. The study was based on 255 samples of managers in SMEs from Saudi Arabia. The hypothesized model has been tested using the SPSS/Amos 26. Results: Based on the findings, it has been found that supply chain agility and flexibility had a significant positive relationship with SMEs’ production and marketing/sales performances. Supply chain robustness demonstrated a significant positive relationship with SMEs’ production performance but not their marketing/sales performances. Overall, there was a significant positive relationship between supply chain resilience and SMEs’ performance. Conclusions: This study contributes to the body of literature on supply chain resilience by expounding knowledge on aspects such as agility, flexibility, and robustness. The study enhances our understanding of the role of supply chain resilience on SMEs’ performance in an emerging economy context."
2022-07-12,Adoption and Influence of Robotic Process Automation in Beef Supply Chains,10.3390/logistics6030048,"[{'author_name': 'Khushboo E-Fatima', 'author_slug': 'khushboo-e-fatima-v9vYa4', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rasoul Khandan', 'author_slug': 'rasoul-khandan-zbRZWb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Amin Hosseinian-Far', 'author_slug': 'amin-hosseinian-far-zRMPPb', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Dilshad Sarwar', 'author_slug': 'dilshad-sarwar-6ML4g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hareer Fatima Ahmed', 'author_slug': 'hareer-fatima-ahmed-Mz8zmY', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,48,"This paper aims to critically examine the potential barriers to the implementation and adoption of Robotic Process Automation (RPA) in the beef supply chain. The beef supply chain has been challenging due to its complex processes, activities, and management. The beef industry has relied heavily on the human workforce in the past; however, RPA adoption allows automating tasks that are repetitive and strenuous in nature to enhance beef quality, safety and security. There are considerable potential barriers to RPA adoption as organisations have not focused on trying to eliminate them due to various reasons. Previous studies lack knowledge related to potential barriers to RPA adoption, so this creates a research gap and requires attention. Statistical data and information are extracted using secondary data relevant to RPA adoption in the beef supply chain. A business process model is formed which uses values or variables using existing statistical data and information. Simulation of the process model is carried out using Simul8 software and analyses of different scenarios help in choosing the best approach for RPA adoption. Results have identified the potential barriers in RPA adoption through the simulation process thus ensuring RPA performs with more potential. Analysis of ‘what-if’ scenarios allows organizational and employee-level improvements along with enhancing RPA’s accuracy. The process model is a generic model for use in real-life scenarios and can be modified by organisations according to their own business needs and requirements. The study contributes in theoretical and practical aspects as it allows decision-makers and managers to adopt RPA in a robust manner and adds to scientific knowledge by identification of potential barriers to RPA adoption."
2023-01-03,The Impact of Digital Technologies and Sustainable Practices on Circular Supply Chain Management,10.3390/logistics7010001,"[{'author_name': 'Sara Romagnoli', 'author_slug': 'sara-romagnoli-nGGr4', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': ""Claudia Tarabu'"", 'author_slug': 'claudia-tarabu-ezpmp', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Behzad Maleki Vishkaei', 'author_slug': 'behzad-maleki-vishkaei-6JnYwM', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Pietro De Giovanni', 'author_slug': 'pietro-de-giovanni-PQ9aE2', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,1,1,"Background: This study investigates how firms can enhance the functionality of their circular supply chains (CSCs) by adopting a portfolio of sustainable practices as well as digital technologies to increase performance. It analyzes the benefits that firms can obtain when investing in specific technologies to boost the impact of technologies and sustainable practices on CSCs, and further increase performance. Methods: We test several hypotheses by using structural equation modeling as well as multi-group analysis to verify whether CSCs can be achieved through sustainable practices and technologies and improve the firms’ performance. Results: The empirical results partially support the research hypotheses. While the main research hypotheses are fully supported, the analysis of single digital technologies reveals that only a few solutions can contribute to both the management and the improvement of the CSC. Conclusions: Our findings demonstrate that the identification of green suppliers and ad hoc environmental regulations, combined with attention to the origin and provenance of raw materials, can promote a CSC. Moreover, transportation management systems (TMS) and the internet of things (IoT) are efficient technologies for managing transportation and product flow in the CSC. Furthermore, machine learning (ML) is effective in making positive green decisions, and 3D printing can extend product life."
2020-09-23,"Responding to COVID-19 Supply Chain Risks—Insights from Supply Chain Change Management, Total Cost of Ownership and Supplier Segmentation Theory",10.3390/logistics4040023,"[{'author_name': 'Remko van Hoek', 'author_slug': 'remko-van-hoek-MVLzkk', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,4,23,"The COVID-19 pandemic is causing risks and disruptions in most supply chains. As supply chain managers are responding to these risks, several theories may inform those efforts. In this paper, we explore across seven companies in different industries, supply chain positions and countries, how lessons from total costs of ownership, supplier segmentation and supply chain change management theory may apply to efforts to respond to COVID-19 supply chain risks and disruptions. The findings indicate that the pandemic forces companies to consider total costs more holistically, beyond the purchase price, and that collaboration with suppliers and developing new sources of supply is of growing importance to reduce risk in the supply chain. However, the change involved in responding to risks will take time, and for many companies, the hardest work is still ahead. Our findings also paint a more nuanced and complex picture than offered in the popular press; the focus on nearshoring does not necessarily mean leaving China and the switch in total costs of ownership may only be partial and temporal. Limitations of the theories considered are identified and resulting suggestions for managers and further research are developed."
2021-08-31,Twenty‐year retrospection on green manufacturing: A bibliometric perspective,10.1049/cim2.12038,"[{'author_name': 'Zhi Pei', 'author_slug': 'zhi-pei-aXJ1Pb', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Tianzong Yu', 'author_slug': 'tianzong-yu-VXdyE', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wenchao Yi', 'author_slug': 'wenchao-yi-ePvvkO', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Yingde Li', 'author_slug': 'yingde-li-4YOMP3', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Iet Collaborative Intelligent Manufacturing,IET Collab Intel Manufact,3,2021,Institution of Engineering and Technology (IET),4,303-323,"In the modern age of Industry 4.0 and manufacturing servitisation, energy saving and environment consciousness are regarded as vital themes in manufacturing processes to reduce carbon tax and achieve sustainable development. For the past 20 years, the concept of green manufacturing has grown from infancy to a fully formed framework agreed upon by world-leading enterprises. With the unprecedented development of the information technology today, the industrial data collected could assist in the in-depth study on green manufacturing, which ranges from the operations of machining tools all the way to supply chain management. The wide scope of research promises a tremendous amount of annual publications in this field. To better facilitate follow-up research work, the present study provides a systematic overview of green manufacturing-related areas, including research progress and the developed features. The article set retrieved from the Web of Science contains 5989 documents related to green manufacturing. It is revealed that Journal of Cleaner Production is the most productive journal, archiving documents within the scope of green manufacturing. P. R. China tops the list of the number of documents with 1357 documents (22.66%), while Zhejiang University is the most productive institution. As the cooperation network indicates, P. R. China and the United States maintain the strongest collaborative links with other countries/regions. Finally, possible future directions are recommended based on the findings in the study. For instance, additive manufacturing technology and industrial IoT both have a great potential in green manufacturing; the weak link between the disciplines of manufacturing engineering and environmental science is expected to be strengthened, and a stronger international cooperation is believed to be beneficial to the field for the otherwise isolated countries/regions.
K E Y W O R D S bibliometric analysis, energy efficient, energy saving, green manufacturing, green production, sustainable manufacturingThis is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made."
2021-12-24,COVID-19 Disruption Strategy for Redesigning Global Supply Chain Network across TPP Countries,10.3390/logistics6010002,"[{'author_name': 'Takaki Nagao', 'author_slug': 'takaki-nagao-rLeY36', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hiromasa Ijuin', 'author_slug': 'hiromasa-ijuin-RZk4G9', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Tetsuo Yamada', 'author_slug': 'tetsuo-yamada-bOXb6v', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Keisuke Nagasawa', 'author_slug': 'keisuke-nagasawa-NYxL0Q', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Lei Zhou', 'author_slug': 'lei-zhou-RVEyRM', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2021,MDPI AG,1,2,"Background: COVID-19 has disrupted and adversely affected supply chains worldwide. A global supply chain network that considers disruptions is needed. This study strategically analyzes the economic and structural effects of disruption on a global supply chain network with customs duty and the trans-pacific partnership (TPP) agreement. Methods: We present a cost minimization model which helps in understanding the difficulty of supplying materials or products to factories or customers if the supplier’s cities are facing disruption. This enables us to model and evaluate simultaneous considerations of supplier disruption, customs duty, and TPP in redesigning a global supply chain network. This network is modeled and formulated using integer programming, disruption scenarios, and a sensitivity analysis for customs duty. Results: Regarding the impact of disruptions on suppliers, two patterns emerge in the reconfigured network: direct changes due to supplier disruptions and indirect changes due to factory relocation. The sensitivity analysis for customs duty shows that the TPP has a positive impact on cost maintained, even in the presence of disruptions. Conclusions: Suppliers should be switched depending on the scale of disruption; when many distant suppliers need to be switched, the factory should be relocated to the country where these suppliers are located."
2023-07-29,A Bi-Objective Mixed-Integer Linear Programming Model for a Sustainable Agro-Food Supply Chain with Product Perishability and Environmental Considerations,10.3390/logistics7030046,"[{'author_name': 'Rana Azab', 'author_slug': 'Rana Azab', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,46,"Background: Agro-food supply chains possess specific characteristics due to the diverse nature of products involved and contribute to all three pillars of sustainability, making the optimal design of a sustainable agro-food supply chain a complex problem. Therefore, efficient models incorporating the unique characteristics of such chains are essential for making optimal supply chain decisions and achieving economically and environmentally sustainable agro-food supply chains that contribute to global food security. Methods: This article presents a multi-objective mixed-integer linear programing model that integrates agricultural-related strategic decisions into the tactical design of an agro-food supply chain. The model considers transportation, inventory, processing, demand fulfilment, and waste disposal decisions. It also accounts for seasonality and perishability, ensuring a comprehensive approach to sustainability. The model aims to maximize the total generated profits across the supply chain while simultaneously minimizing CO2 emissions as a measure of environmental impact. Results: By implementing the model on a sugar beet supply chain in the Netherlands, strategic crop rotation farm schedules for the crop rotation cycle and the optimum supply network decisions are obtained. Furthermore, different objectives are analyzed and the Pareto-efficient frontier is investigated to analyze the underlying trade-offs. Additionally, the model serves as a decision support tool for managers facilitating informed investment decisions in technologies that prolong product shelf life while maintaining profitability. Conclusions: The proposed multi-objective model offers a valuable framework for designing economically and environmentally sustainable agro-food supply chains. By aligning with sustainability goals and providing decision support, this research contributes to enhancing global food security and promoting sustainable resource utilization."
2022-12-08,Blockchain Technology and Sustainability in Supply Chains and a Closer Look at Different Industries: A Mixed Method Approach,10.3390/logistics6040085,"[{'author_name': 'Büşra Ayan', 'author_slug': 'busra-ayan-WPZrM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Elif Güner', 'author_slug': 'elif-guner-zw11lx', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Semen Son-Turan', 'author_slug': 'semen-son-turan-6mrgp', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,4,85,"Background: This study presents a comprehensive review of blockchain technology with a sustainability orientation in supply chains and logistics. Methods: The publications are extracted from the Scopus and Web of Science databases, comprising 552 publications between 2017 and 2022. Several bibliometric laws and techniques, namely three-field analysis, Bradford’s Law, Lotka’s Law, and thematic maps, are applied in R with the bibliometrix package. Content analysis is also carried out based on 185 publications to appreciate the industry-based view of the field. Results: The bibliometric results indicate that this field is on the rise. Authors, sources, affiliations, countries, keywords, and their relationships are also addressed. The findings of the content analysis and thematic maps reveal that some of the most highlighted themes in the literature include traceability, COVID-19, the internet of things, and Industry 4.0. The most popular industry in this field is discovered to be food and agriculture. Conclusions: This paper contributes to the still relatively scarce literature on how blockchain technology fosters sustainable supply chains and logistics, providing a closer look at blockchain use, methodologies, and future directions for different industries concerning food, agriculture, fashion, textile and apparel, manufacturing, automotive, maritime and shipping, healthcare and pharmaceutical, mining and mineral, and energy."
2022-01-04,Developing Knowledge of Supply Chain Resilience in Less-Developed Countries in the Pandemic Age,10.3390/logistics6010003,"[{'author_name': 'João M. Lopes', 'author_slug': 'joao-m-lopes-8gV26Q', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sofia Gomes', 'author_slug': 'sofia-gomes-PzmMwk', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Lassana Mané', 'author_slug': 'lassana-mane-3NGL8b', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,3,"The constraints imposed by the pandemic COVID-19 increased the risks of the disruption of supply chains, bringing new challenges to companies. These effects were felt more intensely in less-developed countries, which are highly dependent on imports of products and raw materials. This study aims to assess the impact of supply chain resilience in a less-developed country (Guinea-Bissau) using complex adaptive system theory. We used a qualitative methodology through multiple case studies. Semi-structured interviews were conducted with four companies. The semi-structured script contains questions about supply chain disruptions, vulnerabilities and resilience. The main results show that the companies in Guinea-Bissau, due to their dependence on the outside world and the absence of formal, larger and more diversified supply chains, suffered serious consequences with the disruption imposed by the pandemic. It was also concluded that the more resilient the supply chain, the fewer the impacts of crisis events and that the resilience of companies at this level depends on their obtaining competitive advantages over their competitors. The main practical implications of this study are the need to formalize the supply chain, diversify the supply of services and products of companies dependent on the exterior, adopt metrics that allow for the early detection of situations of supply chain disruption, effectively manage stocks and promote proactive crisis resolution strategies. Studies on the impact of resilience on supply chains in crises are scarce, especially on companies located in underdeveloped countries."
2022-02-18,Business alignment in the procurement domain: a study of antecedents and determinants of supply chain performance,10.12821/ijispm020103,"[{'author_name': 'Patrick Mikalef', 'author_slug': 'patrick-mikalef-MVvx8p', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Adamantia G. Pateli', 'author_slug': 'adamantia-g-pateli-68G6jE', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ronald Batenburg', 'author_slug': 'ronald-batenburg-RV4rr4', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rogier van de Wetering', 'author_slug': 'rogier-van-de-wetering-zb1Dy8', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,2,2022,University of Minho,1,43-59,"With organizations now placing an increasing amount on attention on the management of their supply chain activities, the role of Information Technology (IT) in supporting these operations has been put in the spotlight. In spite of extensive research examining how IT can be employed in various activities of supply chain management, the majority of studies are limited in identifying enablers and inhibitors of adoption. Empirical studies examining post-adoption conditions that facilitate performance improvement still remain scarce. In this study we focus on procurement as part of the supply chain management activities. We apply the business-IT alignment perspective to the domain of procurement, and examine how certain organizational factors impact the attainment of this state. Additionally, we research the effect that procurement alignment has on supply chain management performance. In order to do so, we apply Partial Least Squares (PLS) analysis on a sample of 172 European companies. We find that firms that opt for a centralized governance structure, as well as larger firms, are more likely to attain a state of procurement alignment. Furthermore, our results empirically support the statement that procurement alignment is positively correlated with operational efficiency and competitive performance of the supply chain."
2023-08-04,Optimization of the Residual Biomass Supply Chain: Process Characterization and Cost Analysis,10.3390/logistics7030048,"[{'author_name': 'Leonel J. R. Nunes', 'author_slug': 'leonel-j-r-nunes-vJ2EpO', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sandra Silva', 'author_slug': 'sandra-silva-9b35Zr', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,48,"This study delves into the critical role of logistical cost optimization in the residual woody biomass supply chain, aiming to enhance the sustainability and efficiency of this resource’s exploitation. The research underscores that proficient cost management of logistical operations is pivotal for the economic feasibility of residual biomass utilization. The paper scrutinizes key aspects, such as collection, transportation, storage, and processing of biomass, emphasizing their individual contributions to the overall cost. It also pays particular attention to the impacts of seasonality and biomass quality variations, which directly influence the cost and effectiveness of the supply chain. To facilitate a deeper understanding of these factors, the study introduces mathematical models that enable the exploration of diverse scenarios and optimization strategies. The use of linear programming, genetic algorithms, and tabu search techniques are discussed in the context of these models. The findings of this research hold significant implications for the management of the residual biomass supply chain and contribute to the transition towards a low-carbon economy."
