date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2021-06-30,Applications of Blockchain Technology in Logistics and Supply Chain Management—Insights from a Systematic Literature Review,10.3390/logistics5030043,"[{'author_name': 'Moritz Berneis', 'author_slug': 'moritz-berneis-ZyJ2K2', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Devis Bartsch', 'author_slug': 'devis-bartsch-Nnvvm9', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Herwig Winkler', 'author_slug': 'herwig-winkler-J1DWJD', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,43,"The most successful applications of Blockchain Technology are still in the area of crypto-currencies, although both scientists and practitioners have discovered the potential of Blockchain Technology in Supply Chain Management. There is a significant theoretical literature on Blockchain Technology, but there exists a lack of published case studies and concrete examples. This paper discusses whether this shortcoming is due to insufficient added value of the technology and identifies other possible reasons. Furthermore, this paper introduces Blockchain Technology, describes the origins of Bitcoin, the structure and core properties of the Blockchain, and examines smart contracts. A comprehensive and structured literature analysis identifies concepts for the use of Blockchain Technology in logistics in terms of economic benefits. Additionally, a cluster analysis regarding the topics of the relevant literature was conducted. One finding of the study is that Blockchain Technology is particularly worthwhile for goods with a high value. Moreover, if the trade volume of the respective goods is low, the advantages of BCT are maximized. At the same time, the demand for transparency and immutability of data must be more important than the protection of sensitive data. In addition to concrete use cases of Blockchains, an exemplary logistics process will be presented within the Luxury Supply Chain, showing the advantages of Blockchain Technology for each individual process step."
2019-02-27,Combining Blockchain Technology and the Physical Internet to Achieve Triple Bottom Line Sustainability: A Comprehensive Research Agenda for Modern Logistics and Supply Chain Management,10.3390/logistics3010010,"[{'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,3,2019,MDPI AG,1,10,"Integrating triple bottom line (TBL) goals into supply chains (SCs) is a challenging task which necessitates the careful coordination of numerous stakeholders’ individual interests. Recent technological advancements can impact TBL sustainability by changing the design, structure, and management of modern SCs. Blockchain technology enables immutable data records and facilitates a shared data view along the supply chain. The Physical Internet (PI) is an overarching framework that can be applied to create a layered and comprehensive view of the SC. In this conceptual paper, I define and combine these technologies and derive several high-level research areas and research questions (RQ) to investigate adoption and management as well as structural SC issues. I suggest a theory-based research agenda for the years to come that exploits the strengths of rigorous academic research, while remaining relevant for industry. Furthermore, I suggest various well-established theories to tackle the respective research questions and provide specific directions for future research."
2020-07-25,"Predictive big data analytics for supply chain demand forecasting: methods, applications, and research opportunities",10.1186/s40537-020-00329-2,"[{'author_name': 'Seyedeh Mahya Seyedan', 'author_slug': 'seyedeh-mahya-seyedan-OjaaAj', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Fereshteh Mafakheri', 'author_slug': 'fereshteh-mafakheri-A3rYgv', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Journal of Big Data,J Big Data,7,2020,Springer Science and Business Media LLC,1,,"Big data analytics (BDA) in supply chain management (SCM) is receiving a growing attention. This is due to the fact that BDA has a wide range of applications in SCM, including customer behavior analysis, trend analysis, and demand prediction. In this survey, we investigate the predictive BDA applications in supply chain demand forecasting to propose a classification of these applications, identify the gaps, and provide insights for future research. We classify these algorithms and their applications in supply chain management into time-series forecasting, clustering, K-nearest-neighbors, neural networks, regression analysis, support vector machines, and support vector regression. This survey also points to the fact that the literature is particularly lacking on the applications of BDA for demand forecasting in the case of closed-loop supply chains (CLSCs) and accordingly highlights avenues for future research."
2022-02-08,Influence of Blockchain Technology in Manufacturing Supply Chain and Logistics,10.3390/logistics6010015,"[{'author_name': 'Abirami Raja Santhi', 'author_slug': 'abirami-raja-santhi-yZd0WM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Padmakumar Muthuswamy', 'author_slug': 'padmakumar-muthuswamy-DxKa6Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,15,"Background: Blockchain is a digitally managed, distributed, and decentralized ledger used to record transactions in an immutable format. Its characteristics in providing trust, transparency, and traceability make it attractive for applications where transactions are involved. Originally intended to support financial transactions, the technology has gained attention even in non-financial sectors such as health care, manufacturing, retail, and government services. Methods: For centuries, the various functions of manufacturing industries have worked based on the relationship and trust that they have with their upstream and downstream stakeholders. In addition, as the conventional factories are growing into giant gigafactories, the participation of several intermediaries further complicates the supply chain and logistics operations. Hence, the article aims to provide a comprehensive overview of the role of blockchain technology in addressing supply chain and logistics-related challenges by analyzing, organizing, and reviewing the literature. Results: The study shows that blockchain technology can transform the supply chain and logistics into secure, agile, trusted, and transparent functions. A conceptualized application scenario demonstrates the benefits of blockchain technology in providing provenance and traceability to critical products. Conclusions: In particular, a private or permissioned blockchain is suitable for multi-organizational businesses such as supply chain and logistics. In addition, IoT-blockchain integration, smart contracts, and asset tracking has immense benefits in the future."
2023-10-03,Supply Chain Management: A Structured Narrative Review of Current Challenges and Recommendations for Action,10.3390/logistics7040070,"[{'author_name': 'Herbert Jodlbauer', 'author_slug': 'Herbert Jodlbauer', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,4,70,"Background: By examining the recent advancements in technology, particularly the transformation of material into digital flows and its impact on customer demands, the aim of this paper is to investigate supply chain management (SCM) by analyzing seven key constructs: uncertainty, perspective, topicality, coordination, flow, job to be done, and connection. These constructs were chosen since they reflect evolving SCM practices that motivate this study. Methods: We conducted a broad, structured narrative review to comprehensively address the extensive SCM literature. This approach allowed us to evaluate the current state of SCM research and offer recommendations for overcoming prevailing challenges. Results: Our findings reveal the significant impact of technological advancements on SCM operations, requiring companies to adapt and remain competitive. We envision future supply chains as dynamic networks of networks, necessitating the adoption of a value architecture concept that extends a firm’s business model to an ecosystem business model. Conclusions: Considering these changes, our study recommends exploiting uncertainty, adopting demand-driven systems, offering on-demand customized services and products, utilizing prescriptive analytics, prioritizing information flows and services, and embracing open systems with high interoperability. Summarizing these opportunities and challenges that arise with changes in SCM provides interesting venues for future research and valuable insights for practitioners."
2021-09-01,Supply chain control towers: Technology push or market pull—An assessment tool,10.1049/cim2.12040,"[{'author_name': 'John Patsavellas', 'author_slug': 'john-patsavellas-2WyY3m', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rashmeet Kaur', 'author_slug': 'rashmeet-kaur-XWmkk', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Konstantinos Salonitis', 'author_slug': 'konstantinos-salonitis-4LD3zV', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Iet Collaborative Intelligent Manufacturing,IET Collab Intel Manufact,3,2021,Institution of Engineering and Technology (IET),3,290-302,"As digital technology and connectivity advance rapidly, the premise of bringing supply chain (SC) visibility across multiple tiers of supply, whilst facilitating the velocity to achieve strategic business objectives, is gaining interest. The feasibility and timing for successful adoption and implementation of such technology depend primarily on the readiness level and specific needs of each organisation, making it imperative to exercise insightful judgement as it can be expensive to acquire, develop and master. This research study examines the market pull versus technology push components of the functionalities enabled by digital SC control towers and buildings on the outcome of an extensive survey and expert interviews and proposes an assessment tool to aid decision making for the consideration of their adoption.
K E Y W O R D S computer integrated manufacturing, decision making, manufacturing industries, manufacturing systems, supply chain control towersThis is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made."
2018-08-07,Unravelling the Complexity of Supply Chain Volatility Management,10.3390/logistics2030014,"[{'author_name': 'Benjamin Nitsche', 'author_slug': 'benjamin-nitsche-vRWQZ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,2,2018,MDPI AG,3,14,"Managing supply chain volatility (SCV) is often identified as one of the major challenges of modern supply chain management. While research has predominantly focused on describing the multidimensional areas of SCV and its negative impacts, clear guidelines on how to manage SCV for efficiency, and prioritize the areas on which to focus, are sparse. This study seeks to fill this gap in the research by: (1) assessing the relative impact of SCV sources, and (2) proposing means to deal with them. Based on an Analytical Hierarchy Process conducted with 17 SCM practitioners, the paper assesses the relative impact of sources of SCV, and further contextualizes them according to factors such as product lead time and production strategy, providing more fine-grained insights for SC managers seeking to manage SCV. Subsequently, the paper applies the Nominal Group Technique with the same group of practitioners in order to identify and condense strategies for dealing with the most impactful sources of SCV (intra-organizational misalignment, inaccurate forecasting, long lead times, erratic behavior of decision makers in the supply chain, erratic behavior of customers, and high level of competition), leading to a set of 44 SCV-management strategies."
2021-10-07,Blockchain Technologies in Logistics and Supply Chain Management: A Bibliometric Review,10.3390/logistics5040072,"[{'author_name': 'Abderahman Rejeb', 'author_slug': 'abderahman-rejeb-0Gn8ZP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Rejeb', 'author_slug': 'karim-rejeb-lXXPly', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Steve Simske', 'author_slug': 'steve-simske-XePAEk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,72,"The emergence of blockchain technology has sparked significant attention from the supply chain management (SCM) and logistics communities. In this paper, we present the results from a thorough bibliometric review that analytically and objectively identifies the intellectual structure of this field, the seminal papers, and the most influential scholars. We employ a knowledge domain visualization technique to generate insights that go beyond other review studies on blockchain research within logistics and SCM. The analysis starts with selecting a total of 628 papers from Scopus and the Web of Science that were published during 2016–2020. The bibliometric analysis output demonstrates that the number of blockchain papers has rapidly increased since 2017. The most productive researchers are from the USA, China, and India. The top academic institutions contributing to the literature are also identified. Based on network analyses, we found that the literature concentrates mainly on the conceptualization of blockchain; its potentials for supply chain sustainability; its adoption triggers and barriers; and its role in supporting supply chain agility, trust, protection of intellectual property, and food/perishable supply chains. Besides systematically mapping the literature, we identify several research gaps and propose numerous actionable research directions for the future. This study enriches the extant blockchain literature, provides a timely snapshot of the current state of research, and examines the knowledge structure of blockchain research in logistics and SCM with the help of evidence-based scientometric methods."
2021-04-26,Towards Digital Twins of Multimodal Supply Chains,10.3390/logistics5020025,"[{'author_name': 'Anselm Busse', 'author_slug': 'anselm-busse-ZxMwMJ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Benno Gerlach', 'author_slug': 'benno-gerlach-YXkWgr', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Joel Cedric Lengeling', 'author_slug': 'joel-cedric-lengeling-5KzzmV', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Peter Poschmann', 'author_slug': 'peter-poschmann-Xgy6GE', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Johannes Werner', 'author_slug': 'johannes-werner-GV9px', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Simon Zarnitz', 'author_slug': 'simon-zarnitz-XgyG5l', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,2,25,"Both modern multi- and intermodal supply chains pose a significant challenge to control and maintain while offering numerous optimization potential. Digital Twins have been proposed to improve supply chains. However, as of today, they are only used for certain parts of the entire supply chain. This paper presents an initial framework for a holistic Digital Supply Chain Twin (DSCT) capable of including an entire multimodal supply chain. Such a DSCT promises to enable several improvements all across the supply chain while also be capable of simulating and evaluate several different scenarios for the supply chain. Therefore, the DSCT will not only be able to optimize multi- and intermodal supply chains but also makes them potentially more robust by identifying possible issues early on. This paper discusses the major requirements that such a DSCT must fulfil to be useful and how several information technologies that matured in recent years or are about the mature are the key enablers to fulfil these requirements. Finally, a suggested high-level architecture for such a DSCT is presented as a first step towards the realization of a DSCT, as presented in this work"
2020-12-01,Supply Chain Competition: A Market Game Approach,10.1287/mnsc.2019.3511,"[{'author_name': 'C. Gizem Korpeoglu', 'author_slug': 'c-gizem-korpeoglu-1gG1en', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ersin Körpeoğlu', 'author_slug': 'ersin-korpeoglu-zb3y8Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Soo Haeng Cho', 'author_slug': 'soo-haeng-cho-5KXm0D', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Management Science,Management Science,66,2020,Institute for Operations Research and the Management Sciences (INFORMS),12,5648-5664,"We study supply chains where multiple suppliers sell to multiple retailers through a wholesale market. In practice, we often observe that both suppliers and retailers tend to influence the wholesale market price that retailers pay to suppliers. However, existing models of supply chain competition do not capture retailers’ influence on the wholesale price (i.e., buyer power) and show that the wholesale price and the order quantity per retailer do not change with the number of retailers. To overcome this limitation, we develop a competition model based on the market game mechanism in which the wholesale price is determined based on both suppliers’ and retailers’ decisions. When taking into account retailers’ buyer power, we obtain the result that is consistent with the observed practice: As the number of retailers increases, each retailer’s buyer power decreases, and each retailer is willing to pay more for her order, so the wholesale price increases. In this case, supply chain expansion to include more retailers (or suppliers) turns out to be more beneficial in terms of supply chain efficiency than what the prior literature shows without considering buyer power. Finally, we analyze the integration of two local supply chains and show that although the profit of the integrated supply chain is greater than the sum of total profits of local supply chains, integration may reduce the total profit of firms in a retailer-oriented supply chain that has more retailers than suppliers.  This paper was accepted by Charles Corbett, operations management."
2023-08-04,Optimization of the Residual Biomass Supply Chain: Process Characterization and Cost Analysis,10.3390/logistics7030048,"[{'author_name': 'Leonel J. R. Nunes', 'author_slug': 'leonel-j-r-nunes-vJ2EpO', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sandra Silva', 'author_slug': 'sandra-silva-9b35Zr', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,48,"This study delves into the critical role of logistical cost optimization in the residual woody biomass supply chain, aiming to enhance the sustainability and efficiency of this resource’s exploitation. The research underscores that proficient cost management of logistical operations is pivotal for the economic feasibility of residual biomass utilization. The paper scrutinizes key aspects, such as collection, transportation, storage, and processing of biomass, emphasizing their individual contributions to the overall cost. It also pays particular attention to the impacts of seasonality and biomass quality variations, which directly influence the cost and effectiveness of the supply chain. To facilitate a deeper understanding of these factors, the study introduces mathematical models that enable the exploration of diverse scenarios and optimization strategies. The use of linear programming, genetic algorithms, and tabu search techniques are discussed in the context of these models. The findings of this research hold significant implications for the management of the residual biomass supply chain and contribute to the transition towards a low-carbon economy."
2021-09-09,Enabling Training of Neural Networks on Noisy Hardware,10.3389/frai.2021.699148,"[{'author_name': 'Tayfun Gokmen', 'author_slug': 'tayfun-gokmen-OV23yn', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,4,2021,Frontiers Media SA,,,"Deep neural networks (DNNs) are typically trained using the conventional stochastic gradient descent (SGD) algorithm. However, SGD performs poorly when applied to train networks on non-ideal analog hardware composed of resistive device arrays with non-symmetric conductance modulation characteristics. Recently we proposed a new algorithm, the Tiki-Taka algorithm, that overcomes this stringent symmetry requirement. Here we build on top of Tiki-Taka and describe a more robust algorithm that further relaxes other stringent hardware requirements. This more robust second version of the Tiki-Taka algorithm (referred to as TTv2) 1. decreases the number of device conductance states requirement from 1000s of states to only 10s of states, 2. increases the noise tolerance to the device conductance modulations by about 100x, and 3. increases the noise tolerance to the matrix-vector multiplication performed by the analog arrays by about 10x. Empirical simulation results show that TTv2 can train various neural networks close to their ideal accuracy even at extremely noisy hardware settings. TTv2 achieves these capabilities by complementing the original Tiki-Taka algorithm with lightweight and low computational complexity digital filtering operations performed outside the analog arrays. Therefore, the implementation cost of TTv2 compared to SGD and Tiki-Taka is minimal, and it maintains the usual power and speed benefits of using analog hardware for training workloads. Here we also show how to extract the neural network from the analog hardware once the training is complete for further model deployment. Similar to Bayesian model averaging, we form analog hardware compatible averages over the neural network weights derived from TTv2 iterates. This model average then can be transferred to another analog or digital hardware with notable improvements in test accuracy, transcending the trained model itself. In short, we describe an end-to-end training and model extraction technique for extremely noisy crossbar-based analog hardware that can be used to accelerate DNN training workloads and match the performance of full-precision SGD."
2023-10-13,From distributed machine to distributed deep learning: a comprehensive survey,10.1186/s40537-023-00829-x,"[{'author_name': 'Mohammad Dehghani', 'author_slug': 'Mohammad Dehghani', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Journal of Big Data,J Big Data,10,2023,Springer Science and Business Media LLC,1,,"AbstractArtificial intelligence has made remarkable progress in handling complex tasks, thanks to advances in hardware acceleration and machine learning algorithms. However, to acquire more accurate outcomes and solve more complex issues, algorithms should be trained with more data. Processing this huge amount of data could be time-consuming and require a great deal of computation. To address these issues, distributed machine learning has been proposed, which involves distributing the data and algorithm across several machines. There has been considerable effort put into developing distributed machine learning algorithms, and different methods have been proposed so far. We divide these algorithms in classification and clustering (traditional machine learning), deep learning and deep reinforcement learning groups. Distributed deep learning has gained more attention in recent years and most of the studies have focused on this approach. Therefore, we mostly concentrate on this category. Based on the investigation of the mentioned algorithms, we highlighted the limitations that should be addressed in future research."
2023-07-11,A Guide to Data Collection for Computation and Monitoring of Node Energy Consumption,10.3390/bdcc7030130,"[{'author_name': 'Alberto del Río', 'author_slug': 'alberto-del-rio-gZ0Yp1', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Giuseppe Conti', 'author_slug': 'giuseppe-conti-Ler1pA', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sandra Castaño-Solís', 'author_slug': 'sandra-castano-solis-WGd8DM', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Javier Serrano', 'author_slug': 'javier-serrano-rxvxdA', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'David Jiménez', 'author_slug': 'david-jimenez-ePA11Z', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Jesús Fraile-Ardanuy', 'author_slug': 'jesus-fraile-ardanuy-Qe9AXV', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,7,2023,MDPI AG,3,130,"The digital transition that drives the new industrial revolution is largely driven by the application of intelligence and data. This boost leads to an increase in energy consumption, much of it associated with computing in data centers. This fact clashes with the growing need to save and improve energy efficiency and requires a more optimized use of resources. The deployment of new services in edge and cloud computing, virtualization, and software-defined networks requires a better understanding of consumption patterns aimed at more efficient and sustainable models and a reduction in carbon footprints. These patterns are suitable to be exploited by machine, deep, and reinforced learning techniques in pursuit of energy consumption optimization, which can ideally improve the energy efficiency of data centers and big computing servers providing these kinds of services. For the application of these techniques, it is essential to investigate data collection processes to create initial information points. Datasets also need to be created to analyze how to diagnose systems and sort out new ways of optimization. This work describes a data collection methodology used to create datasets that collect consumption data from a real-world work environment dedicated to data centers, server farms, or similar architectures. Specifically, it covers the entire process of energy stimuli generation, data extraction, and data preprocessing. The evaluation and reproduction of this method is offered to the scientific community through an online repository created for this work, which hosts all the code available for its download."
2023-12-14,Computers’ Interpretations of Knowledge Representation Using Pre-Conceptual Schemas: An Approach Based on the BERT and Llama 2-Chat Models,10.3390/bdcc7040182,"[{'author_name': 'Jesus Insuasti', 'author_slug': 'Jesus Insuasti', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,7,2023,MDPI AG,4,182,"Pre-conceptual schemas are a straightforward way to represent knowledge using controlled language regardless of context. Despite the benefits of using pre-conceptual schemas by humans, they present challenges when interpreted by computers. We propose an approach to making computers able to interpret the basic pre-conceptual schemas made by humans. To do that, the construction of a linguistic corpus is required to work with large language models—LLM. The linguistic corpus was mainly fed using Master’s and doctoral theses from the digital repository of the University of Nariño to produce a training dataset for re-training the BERT model; in addition, we complement this by explaining the elicited sentences in triads from the pre-conceptual schemas using one of the cutting-edge large language models in natural language processing: Llama 2-Chat by Meta AI. The diverse topics covered in these theses allowed us to expand the spectrum of linguistic use in the BERT model and empower the generative capabilities using the fine-tuned Llama 2-Chat model and the proposed solution. As a result, the first version of a computational solution was built to consume the language models based on BERT and Llama 2-Chat and thus automatically interpret pre-conceptual schemas by computers via natural language processing, adding, at the same time, generative capabilities. The validation of the computational solution was performed in two phases: the first one for detecting sentences and interacting with pre-conceptual schemas with students in the Formal Languages and Automata Theory course—the seventh semester of the systems engineering undergraduate program at the University of Nariño’s Tumaco campus. The second phase was for exploring the generative capabilities based on pre-conceptual schemas; this second phase was performed with students in the Object-oriented Design course—the second semester of the systems engineering undergraduate program at the University of Nariño’s Tumaco campus. This validation yielded favorable results in implementing natural language processing using the BERT and Llama 2-Chat models. In this way, some bases were laid for future developments related to this research topic."
2022-02-01,Use of cloud computing services in micro and small enterprises: a fit perspective,10.12821/ijispm050204,"[{'author_name': 'Patrick Kanyi Wamuyu', 'author_slug': 'patrick-kanyi-wamuyu-DZ1wWW', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,5,2022,University of Minho,2,59-81,"Micro and Small Enterprises (MSEs) require the right Organizational Information and Communication Technology Infrastructure (OICTI) to provide them with the essential functionalities to support their business processes. In order to have the right OICTI, MSEs are expected to make huge investments in financial and human resources, to purchase, deploy and maintain Information and Communications Technologies (ICTs). Cloud Computing Services (CCS) avail OICTI, for a fraction of the resources required to own private ICT infrastructure. The purpose of this study was to assess the fit between the MSEs’ OICTI needs and the information processing capabilities of CCS and how this fit influences CCS adoption in the Kenyan MSEs. The research was quantitative in nature, in which, a theory-based model grounded on the task technology fit, organization information processing and technology-organization-environment theories, was developed and validated. Study findings suggest strong correlations between MSEs’ tasks and CCS and between MSEs’ information processing needs and CCS information processing capabilities. Other factors identified as influencing CCS procurement are affordability and the relationship between the CCS providers and the MSEs. The study contributes to the academic literature on technology adoption in MSEs by showing that there exists a multidimensional fit between CCS and MSEs’ OICTI requirements."
2020-06-23,Leveraging the Organisational Legacy: Understanding How Businesses Integrate Legacy Data into Their Big Data Plans,10.3390/bdcc4020015,"[{'author_name': 'Sanjay Jha', 'author_slug': 'sanjay-jha-4xYXRV', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Meena Jha', 'author_slug': 'meena-jha-4zL3KV', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Liam O’Brien', 'author_slug': 'liam-o-brien-mv3v32', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Michael Cowling', 'author_slug': 'michael-cowling-ejb2Zm', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Marilyn Wells', 'author_slug': 'marilyn-wells-2DbDnL', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,4,2020,MDPI AG,2,15,"Big Data can help users attain a competitive advantage, and evidence suggests that by utilising Big Data, organisations can generate insight that can help strengthen their decision-making capabilities. However, a key issue remains that much data is trapped in legacy systems, and is hence not being appropriately retrieved and utilised. This paper builds on the existing literature base to investigate the challenges and issues organisations face in utilising Big Data. Through results of a survey with 97 respondents, this work shows that these issues can be categorised into six areas, including issues of format and structure of the data, as well as identification of the key need for a framework and architecture for organising Big Data."
2022-07-06,Risks associated with the development process of in-house information system projects,10.12821/ijispm100204,"[{'author_name': 'Chia-Ping Yu', 'author_slug': 'chia-ping-yu-ZGOrDp', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Wan‐Ying Lin', 'author_slug': 'wan-ying-lin-ngJPMd', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,10,2022,University of Minho,2,66-78,"To provide a risk management perspective for managers responsible for in-house project development, we investigated how the risks associated with an in-house information system (IS) project evolve during the software development process. We conducted interviews and content analysis to examine the risks that affect project delivery quality. Three companies participated in this research. The results of this study indicate that risks related to organizational structure persist throughout the software development process. Content analysis indicated that in the conducted interviews, sentences regarding task- and actor-related risks characterized the first two phases of this process, and sentences regarding technology-related risks characterized the last two (third and fourth) phases. The results also suggest that different types of risks exert pressure on in-house project teams to reassess the weaknesses and resource allocation in a project and the possible solutions to any potential problems. This research explains risk dynamics throughout the life cycle of in-house IS development. Moreover, the findings of this study can help project managers identify the risks associated with the project development process that directly affect the project results."
2021-10-26,Moving enterprise resource planning (ERP) systems to the cloud: the challenge of infrastructural embeddedness,10.12821/ijispm080101,"[{'author_name': 'Eli Hustad', 'author_slug': 'eli-hustad-38X9Rb', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Vegard Uri Sørheller', 'author_slug': 'vegard-uri-sorheller-G3D0p6', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Emeli Høvik Jørgensen', 'author_slug': 'emeli-hovik-jorgensen-PlyjQV', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Polyxeni Vassilakopoulou', 'author_slug': 'polyxeni-vassilakopoulou-9bXR2N', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,8,2021,University of Minho,1,5-20,"Cloud enterprise resource planning (ERP) solutions allow organizations to support and coordinate key business processes by leveraging virtualization. Nevertheless, moving ERPs to the cloud is not straightforward, and organizational cloud ERP initiatives raise multiple concerns. We conducted an in-depth systematic review of relevant research literature and identified six key concerns related to cloud ERP implementation: a) the introduction of new ERP work arrangements, b) the migration of legacy data, c) the assurance of compliance with extant rules and regulations for security, d) the continuous alignment between ERP functionality and business processes, e) the ongoing integration between ERPs and the rest of the organization’s application portfolio, and f) the establishment of adequate reliability levels. The identified concerns are associated with both transition management and operations supported by cloud ERPs. All the identified concerns are also related to the need to achieve infrastructural embeddedness. This need sets ERPs apart from other types of cloud-based applications, such as office automation solutions that do not have as many dependencies and exchanges with other systems and repositories within an organization’s information infrastructure. We argue that the challenge of embeddedness has different implications for organizations of different sizes, and we call for further empirical research."
