date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2022-02-08,Business process improvement by means of Big Data based Decision Support Systems: a case study on Call Centers,10.12821/ijispm030101,"[{'author_name': 'Alejandro Vera-Baquero', 'author_slug': 'alejandro-vera-baquero-KWdzWJ', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ricardo Colomo‐Palacios', 'author_slug': 'ricardo-colomo-palacios-aXRpgj', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Owen Molloy', 'author_slug': 'owen-molloy-d3dOOd', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mahmoud Elbattah', 'author_slug': 'mahmoud-elbattah-JWPeDY', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,3,2022,University of Minho,1,5-26,"Big Data is a rapidly evolving and maturing field which places significant data storage and processing power at our disposal. To take advantage of this power, we need to create new means of collecting and processing large volumes of data at high speed. Meanwhile, as companies and organizations, such as health services, realize the importance and value of ""joined-up thinking"" across supply chains and healthcare pathways, for example, this creates a demand for a new type of approach to Business Activity Monitoring and Management. This new approach requires Big Data solutions to cope with the volume and speed of transactions across global supply chains. In this paper we describe a methodology and framework to leverage Big Data and Analytics to deliver a Decision Support framework to support Business Process Improvement, using near real-time process analytics in a decision-support environment. The system supports the capture and analysis of hierarchical process data, allowing analysis to take place at different organizational and process levels. Individual business units can perform their own process monitoring. An event-correlation mechanism is built into the system, allowing the monitoring of individual process instances or paths."
2022-08-17,Toward a Modern Last-Mile Delivery: Consequences and Obstacles of Intelligent Technology,10.3390/asi5040082,"[{'author_name': 'Shahryar Sorooshian', 'author_slug': 'shahryar-sorooshian-ZGKeYp', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Shila Khademi Sharifabad', 'author_slug': 'shila-khademi-sharifabad-ejg3AZ', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mehrdad Parsaee', 'author_slug': 'mehrdad-parsaee-G63Yb6', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ali Reza Afshari', 'author_slug': 'ali-reza-afshari-M2p0g9', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Applied System Innovation,ASI,5,2022,MDPI AG,4,82,"Last-mile delivery (LMD) is essential in supply chains, and providers of logistics services are aware that they must adapt to changing customer and society expectations, competition challenges, and modern technologies. In light of the importance of artificial intelligence (AI) in modern technologies, this article employed a narrative literature review to recognize impacts of AI-powered technologies that aid in optimizing the LMD component. For this study, two possible classes of technologies were considered: tangible technologies, such as robots, drones, and autonomous vehicles, and intangible technologies, such as decision support tools and operating systems. Thus, this article frames potential developments in modern LMD, taking into account the fact that technological advancement brings both opportunities and challenges. According to this literature review, the modern version of LMD is capable of providing services that are both more productive and more sustainable, thus satisfying demands for better services. Last but not least, another goal of this article was to look into the challenges that limit the benefits of modern LMDs. Finally, suggestions are provided as a resource for practitioners and policymakers working in the supply chain to improve performance."
2020-07-25,"Predictive big data analytics for supply chain demand forecasting: methods, applications, and research opportunities",10.1186/s40537-020-00329-2,"[{'author_name': 'Seyedeh Mahya Seyedan', 'author_slug': 'seyedeh-mahya-seyedan-OjaaAj', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Fereshteh Mafakheri', 'author_slug': 'fereshteh-mafakheri-A3rYgv', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Journal of Big Data,J Big Data,7,2020,Springer Science and Business Media LLC,1,,"Big data analytics (BDA) in supply chain management (SCM) is receiving a growing attention. This is due to the fact that BDA has a wide range of applications in SCM, including customer behavior analysis, trend analysis, and demand prediction. In this survey, we investigate the predictive BDA applications in supply chain demand forecasting to propose a classification of these applications, identify the gaps, and provide insights for future research. We classify these algorithms and their applications in supply chain management into time-series forecasting, clustering, K-nearest-neighbors, neural networks, regression analysis, support vector machines, and support vector regression. This survey also points to the fact that the literature is particularly lacking on the applications of BDA for demand forecasting in the case of closed-loop supply chains (CLSCs) and accordingly highlights avenues for future research."
2021-12-06,"Digital Supply Chain Twins—Conceptual Clarification, Use Cases and Benefits",10.3390/logistics5040086,"[{'author_name': 'Benno Gerlach', 'author_slug': 'benno-gerlach-YXkWgr', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Simon Zarnitz', 'author_slug': 'simon-zarnitz-XgyG5l', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Benjamin Nitsche', 'author_slug': 'benjamin-nitsche-vRWQZ', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Frank Sträube', 'author_slug': 'frank-straube-1gKabe', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,86,"Background: Digital supply chain twins (DSCT) are gaining increased attention in academia and practice as they emerge as one of the most important trends in logistics and supply chain management (LSCM). Still, there seems to be no common understanding of the term in scientific literature. Moreover, the broad field of LSCM allows for a multitude of feasible application areas and use cases, yet there exists no conclusive list of them as to date. Methods: This study builds upon a systematic literature review of 66 DSCT articles to identify application areas of DSCT in LSCM as well as specific use cases and their respective intended benefits. Results: To start with, the study derives a unified definition of DSCTs, including possible scopes of applications. Afterwards, five application areas of DSCT in LSCM are synthesized as well as 14 individual use cases and their respective intended benefits. Conclusions: The study leads towards a conceptual clarification of DSCT that is of importance for research and practice alike. For managers it additionally provides up-to-date use cases to guide DSCT applications in practice."
2022-07-12,Adoption and Influence of Robotic Process Automation in Beef Supply Chains,10.3390/logistics6030048,"[{'author_name': 'Khushboo E-Fatima', 'author_slug': 'khushboo-e-fatima-v9vYa4', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rasoul Khandan', 'author_slug': 'rasoul-khandan-zbRZWb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Amin Hosseinian-Far', 'author_slug': 'amin-hosseinian-far-zRMPPb', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Dilshad Sarwar', 'author_slug': 'dilshad-sarwar-6ML4g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hareer Fatima Ahmed', 'author_slug': 'hareer-fatima-ahmed-Mz8zmY', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,48,"This paper aims to critically examine the potential barriers to the implementation and adoption of Robotic Process Automation (RPA) in the beef supply chain. The beef supply chain has been challenging due to its complex processes, activities, and management. The beef industry has relied heavily on the human workforce in the past; however, RPA adoption allows automating tasks that are repetitive and strenuous in nature to enhance beef quality, safety and security. There are considerable potential barriers to RPA adoption as organisations have not focused on trying to eliminate them due to various reasons. Previous studies lack knowledge related to potential barriers to RPA adoption, so this creates a research gap and requires attention. Statistical data and information are extracted using secondary data relevant to RPA adoption in the beef supply chain. A business process model is formed which uses values or variables using existing statistical data and information. Simulation of the process model is carried out using Simul8 software and analyses of different scenarios help in choosing the best approach for RPA adoption. Results have identified the potential barriers in RPA adoption through the simulation process thus ensuring RPA performs with more potential. Analysis of ‘what-if’ scenarios allows organizational and employee-level improvements along with enhancing RPA’s accuracy. The process model is a generic model for use in real-life scenarios and can be modified by organisations according to their own business needs and requirements. The study contributes in theoretical and practical aspects as it allows decision-makers and managers to adopt RPA in a robust manner and adds to scientific knowledge by identification of potential barriers to RPA adoption."
2022-07-08,Quantifying the Benefits of Digital Supply Chain Twins—A Simulation Study in Organic Food Supply Chains,10.3390/logistics6030046,"[{'author_name': 'Tom Binsfeld', 'author_slug': 'tom-binsfeld-x2VY0D', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Benno Gerlach', 'author_slug': 'benno-gerlach-YXkWgr', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,46,"Background: Digital supply chain twins (DSCT) are gaining increased attention in academia and practice and their positive impact on logistics and supply chain management (LSCM) performance is often highlighted. Still, LSCM executives are hesitant regarding DSCT implementation. One reason is the difficulty of making a reasonable cost–benefit comparison, because the benefits of using a DSCT are rarely quantified. Moreover, there seems to be no method of quantifying these benefits as of today. Methods: This article builds upon an extensive simulation study of a constructed organic food supply chain (FSC), containing as many as 40 simulation experiments. In this simulation study, three volatility scenarios in the FSC were simulated and their effects on LSCM performance were measured. Subsequently, dynamic simulation experiments were run to emulate DSCT use. The benefits of using a DSCT were then quantified using a newly developed approach. Results: A conclusive method for quantifying the benefits of using a DSCT is presented and validated. Moreover, the performance evaluation of using a DSCT for the multi-echelon inventory management of an organic FSC is given. Conclusions: The study leads towards a method for quantifying the use of DSCTs that is of importance for research and practice alike. For managers, it additionally provides an exemplary application of said method in the context of organic FSCs."
2023-04-06,Towards a framework for developing visual analytics in supply chain environments,10.12821/ijispm110103,"[{'author_name': 'Alireza Khakpour', 'author_slug': 'alireza-khakpour-9OD0Pr', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ricardo Colomo‐Palacios', 'author_slug': 'ricardo-colomo-palacios-EaWYRG', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Antonio Martini', 'author_slug': 'antonio-martini-68N1QV', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,11,2023,University of Minho,1,52-71,"Visual Analytics (VA) has shown to be of significant importance for Supply Chain (SC) analytics. However, SC partners still have challenges incorporating it into their data-driven decision-making activities. A conceptual framework for the development and deployment of a VA system provides an abstract, platform-independent model for the whole process of VA, covering requirement specification, data collection and pre-processing, visualization recommendation, visualization specification and implementation, and evaluations. In this paper, we propose such a framework based on three main aspects: 1) Business view, 2) Asset view, and 3) Technology view. Each of these views covers a set of steps to facilitate the development and maintenance of the system in its context. The framework follows a consistent process structure that comprises activities, tasks, and people. The final output of the whole process is the VA as a deliverable. This facilitates the alignment of VA activities with business processes and decision-making activities. We presented the framework's applicability using an actual usage scenario and left the implementation of the system for future work."
2023-04-06,Employees’ perception of value-added activity increase of Robotic Process Automation with time and cost efficiency: a case study,10.12821/ijispm110102,"[{'author_name': 'Arafat Salih Aydiner', 'author_slug': 'arafat-salih-aydiner-OjZXQP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Selman Ortaköy', 'author_slug': 'selman-ortakoy-yA2O3x', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Zehra Özsürünç', 'author_slug': 'zehra-ozsurunc-6wmDOr', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,11,2023,University of Minho,1,30-49,"Implementation of Robotic Process Automation (RPA) is ubiquitous in the financial industry. However, the consequences are not clear enough in terms of strategic perspective. Drawing upon the theory of Task-Technology Fit, this study explores the emerging consequences with the exploratory sequential method. Data related to the time and cost of processes before and after the RPA implementation were collected and descriptively analyzed. Even though time and cost efficiency improvements occurred in 50 out of 54 of the processes, the results indicated no labor reduction after the RPA implementation and no cost reduction in some business units, contrary to reports in the literature. To investigate what happened to the human resource environment, we surveyed 106 employees who were affected by the implementation of RPA. No variance was found between the characteristics of the employees and the changes in the working environment. However, the descriptive results of the survey revealed that employees’ perception of value-added activities increased. These results provided that considering RPA as a routine process without calculating the strategic value creates process-oriented transformation with a lack of time and cost-efficiency."
2024-05-10,Artificial Intelligence Capabilities for Demand Planning Process,10.3390/logistics8020053,"[{'author_name': 'Claudia Aparecida de Mattos', 'author_slug': 'Claudia Aparecida de Mattos', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,8,2024,MDPI AG,2,53,"Background: Technological advancements, particularly in Artificial Intelligence (AI), are revolutionizing operations management, especially in the domain of supply chain management. This paper delves into the application of AI in demand planning processes within the supply chain context. Drawing upon a comprehensive review of the existing literature, the main objective of this study is to analyze how AI is being applied and adopted in the demand planning process, identifying the resources needed to build the capacity of AI in the demand process, as well as the mechanisms and practices contributing to AI capability’s advancement and formation. Methodology: The approach was qualitative, and case studies of three different companies were conducted. Results: This study identified crucial resources necessary for fostering AI capabilities in demand planning. Our study extends the literature on AI capability in several ways. First, we identify the resources that are important in the formation of the capacity to implement AI in the context of demand planning. Conclusions: This study’s practical contributions underscore the multifaceted nature of AI implementation for demand planning, emphasizing the importance of resource allocation, human capital development, collaborative relationships, organizational alignment, and relational capital and AI."
2024-02-28,Smart match: revolutionizing organ allocation through artificial intelligence,10.3389/frai.2024.1364149,"[{'author_name': 'Rajkiran Deshpande', 'author_slug': 'Rajkiran Deshpande', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,7,2024,Frontiers Media SA,,,"In this transformative era of organ transplantation, integrating Smart Match and artificial intelligence (AI) emerges as a pivotal advancement, revolutionizing organ allocation processes. Smart Match employs AI algorithms, enhancing organ matching precision and optimizing transplantation outcomes. Leveraging machine learning addresses complexities in donor-recipient pairing, immunosuppression management, and post-operative care, promising to minimize waitlist mortality and improve patient wellbeing. The multifaceted potential of Smart Match lies in its ability to not only streamline current practices but also pave the way for future innovations in solid organ transplantation. As technology continues to evolve, the collaboration between Smart Match and AI exemplifies a beacon of progress, promising increased efficiency, equitable organ distribution, and improved patient care. This article delves into the paradigm shift facilitated by Smart Match and AI, emphasizing their transformative impact on the landscape of organ allocation and patient outcomes."
2022-07-14,Supporting Cognition With Modern Technology: Distributed Cognition Today and in an AI-Enhanced Future,10.3389/frai.2022.908261,"[{'author_name': 'Sandra Grinschgl', 'author_slug': 'sandra-grinschgl-yZZVW', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Aljoscha C. Neubauer', 'author_slug': 'aljoscha-c-neubauer-MVGzME', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2022,Frontiers Media SA,,,"In the present article, we explore prospects for using artificial intelligence (AI) to distribute cognition via cognitive offloading (i.e., to delegate thinking tasks to AI-technologies). Modern technologies for cognitive support are rapidly developing and increasingly popular. Today, many individuals heavily rely on their smartphones or other technical gadgets to support their daily life but also their learning and work. For instance, smartphones are used to track and analyze changes in the environment, and to store and continually update relevant information. Thus, individuals can offload (i.e., externalize) information to their smartphones and refresh their knowledge by accessing it. This implies that using modern technologies such as AI empowers users via offloading and enables them to function as always-updated knowledge professionals, so that they can deploy their insights strategically instead of relying on outdated and memorized facts. This AI-supported offloading of cognitive processes also saves individuals' internal cognitive resources by distributing the task demands into their environment. In this article, we provide (1) an overview of empirical findings on cognitive offloading and (2) an outlook on how individuals' offloading behavior might change in an AI-enhanced future. More specifically, we first discuss determinants of offloading such as the design of technical tools and links to metacognition. Furthermore, we discuss benefits and risks of cognitive offloading. While offloading improves immediate task performance, it might also be a threat for users' cognitive abilities. Following this, we provide a perspective on whether individuals will make heavier use of AI-technologies for offloading in the future and how this might affect their cognition. On one hand, individuals might heavily rely on easily accessible AI-technologies which in return might diminish their internal cognition/learning. On the other hand, individuals might aim at enhancing their cognition so that they can keep up with AI-technologies and will not be replaced by them. Finally, we present own data and findings from the literature on the assumption that individuals' personality is a predictor of trust in AI. Trust in modern AI-technologies might be a strong determinant for wider appropriation and dependence on these technologies to distribute cognition and should thus be considered in an AI-enhanced future."
2021-09-21,Balancing Performance and Human Autonomy With Implicit Guidance Agent,10.3389/frai.2021.736321,"[{'author_name': 'Ryo Nakahashi', 'author_slug': 'ryo-nakahashi-wm12de', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Seiji Yamada', 'author_slug': 'seiji-yamada-PQ3zWb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,4,2021,Frontiers Media SA,,,"The human-agent team, which is a problem in which humans and autonomous agents collaborate to achieve one task, is typical in human-AI collaboration. For effective collaboration, humans want to have an effective plan, but in realistic situations, they might have difficulty calculating the best plan due to cognitive limitations. In this case, guidance from an agent that has many computational resources may be useful. However, if an agent guides the human behavior explicitly, the human may feel that they have lost autonomy and are being controlled by the agent. We therefore investigated implicit guidance offered by means of an agent’s behavior. With this type of guidance, the agent acts in a way that makes it easy for the human to find an effective plan for a collaborative task, and the human can then improve the plan. Since the human improves their plan voluntarily, he or she maintains autonomy. We modeled a collaborative agent with implicit guidance by integrating the Bayesian Theory of Mind into existing collaborative-planning algorithms and demonstrated through a behavioral experiment that implicit guidance is effective for enabling humans to maintain a balance between improving their plans and retaining autonomy."
2022-11-17,Differences between remote and analog design thinking through the lens of distributed cognition,10.3389/frai.2022.915922,"[{'author_name': 'Daniel Wolferts', 'author_slug': 'daniel-wolferts-3jGzJb', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Elisabeth Stein', 'author_slug': 'elisabeth-stein-4YYDla', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ann-Kathrin Bernards', 'author_slug': 'ann-kathrin-bernards-KaW9b2', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'René Reiners', 'author_slug': 'rene-reiners-YgJzPr', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2022,Frontiers Media SA,,,"Due to the huge surge in remote work all over the world caused by the COVID-19 pandemic, today's work is largely defined by tools for information exchange as well as new complex problems that must be solved. Design Thinking offers a well-known and established methodological approach for iterative, collaborative and interdisciplinary problem solving. Still, recent circumstances shed a new light on how to facilitate Design Thinking activities in a remote rather than an analog way. Due to Design Thinking's high production of artifacts and its focus on communication and interaction between team members, the theory of Distributed Cognition, specifically the Distributed Cognition for Teamwork (DiCoT) framework, provides an interesting perspective on the recent going-remote of Design Thinking activities. For this, we first highlight differences of analog vs. remote Design Thinking by analyzing corresponding literature from the recent years. Next, we apply the DiCoT framework to those findings, pointing out implications for practical facilitation of Design Thinking activities in an analog and remote setting. Finally, we discuss opportunities through artificial intelligence-based technologies and methods."
2023-12-18,A hybrid computational approach to anticipate individuals in sequential problem solving,10.3389/frai.2023.1223251,"[{'author_name': 'Giacomo Zamprogno', 'author_slug': 'Giacomo Zamprogno', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Human-awareness is an ever more important requirement for AI systems that are designed to assist humans with daily physical interactions and problem solving. This is especially true for patients that need support to stay as independent as possible. To be human-aware, an AI should be able to anticipate the intentions of the individual humans it interacts with, in order to understand the difficulties and limitations they are facing and to adapt accordingly. While data-driven AI approaches have recently gained a lot of attention, more research is needed on assistive AI systems that can develop models of their partners' goals to offer proactive support without needing a lot of training trials for new problems. We propose an integrated AI system that can anticipate actions of individual humans to contribute to the foundations of trustworthy human-robot interaction. We test this in Tangram, which is an exemplary sequential problem solving task that requires dynamic decision making. In this task the sequences of steps to the goal might be variable and not known by the system. These are aspects that are also recognized as real world challenges for robotic systems. A hybrid approach based on the cognitive architecture ACT-R is presented that is not purely data-driven but includes cognitive principles, meaning heuristics that guide human decisions. Core of this Cognitive Tangram Solver (CTS) framework is an ACT-R cognitive model that simulates human problem solving behavior in action, recognizes possible dead ends and identifies ways forward. Based on this model, the CTS anticipates and adapts its predictions about the next action to take in any given situation. We executed an empirical study and collected data from 40 participants. The predictions made by CTS were evaluated with the participants' behavior, including comparative statistics as well as prediction accuracy. The model's anticipations compared to the human test data provide support for justifying further steps built upon our conceptual approach."
2023-09-27,Human-AI teams—Challenges for a team-centered AI at work,10.3389/frai.2023.1252897,"[{'author_name': 'Vera Hagemann', 'author_slug': 'Vera Hagemann', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"As part of the Special Issue topic “Human-Centered AI at Work: Common Ground in Theories and Methods,” we present a perspective article that looks at human-AI teamwork from a team-centered AI perspective, i. e., we highlight important design aspects that the technology needs to fulfill in order to be accepted by humans and to be fully utilized in the role of a team member in teamwork. Drawing from the model of an idealized teamwork process, we discuss the teamwork requirements for successful human-AI teaming in interdependent and complex work domains, including e.g., responsiveness, situation awareness, and flexible decision-making. We emphasize the need for team-centered AI that aligns goals, communication, and decision making with humans, and outline the requirements for such team-centered AI from a technical perspective, such as cognitive competence, reinforcement learning, and semantic communication. In doing so, we highlight the challenges and open questions associated with its implementation that need to be solved in order to enable effective human-AI teaming."
2024-04-02,"Digital learning, big data analytics and mechanisms for stabilizing and improving supply chain performance",10.12821/ijispm120202,"[{'author_name': 'Aziz Barhmi', 'author_slug': 'Aziz Barhmi', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",International Journal of Information Systems and Project Management,IJISPM,12,2024,University of Minho,2,30-47,"This study attempts to shed light on the nature of the contribution of digital learning orientation (DLO), as an intangible resource, to the development of the dynamic capability of supply chain data analytics powered by artificial intelligence (SCDA-AI) as well as to the moderation of its effects on the enhancement of the operational capabilities of supply chain flexibility (SCFL), supply chain resilience (SCRE) and supply chain responsiveness (SCRES) in order to stabilize and improve supply chain performance (SCPER) in times of uncertainties and disruptions. The study was based on survey data collected from 200 foreign companies based in Morocco. Respondents were mainly senior and middle managers with experience in general management and supply chain (SC). Validity and reliability analyses and hypothesis testing were carried out using structural equation modelling (SEM) with SPSS Amos. The results revealed that DLO acts as an antecedent to SCDA-AI without moderating its effects on the three operational capabilities of SCFL, SCRE and SCRES. In addition, this study provides further empirical evidence that dynamic capabilities can produce significant results in terms of stabilizing and improving performance through the generation and/or reconfiguration of operational capabilities in situations of uncertainties and disruptions."
2023-09-29,Defining human-AI teaming the human-centered way: a scoping review and network analysis,10.3389/frai.2023.1250725,"[{'author_name': 'Sophie Berretta', 'author_slug': 'Sophie Berretta', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"IntroductionWith the advancement of technology and the increasing utilization of AI, the nature of human work is evolving, requiring individuals to collaborate not only with other humans but also with AI technologies to accomplish complex goals. This requires a shift in perspective from technology-driven questions to a human-centered research and design agenda putting people and evolving teams in the center of attention. A socio-technical approach is needed to view AI as more than just a technological tool, but as a team member, leading to the emergence of human-AI teaming (HAIT). In this new form of work, humans and AI synergistically combine their respective capabilities to accomplish shared goals.MethodsThe aim of our work is to uncover current research streams on HAIT and derive a unified understanding of the construct through a bibliometric network analysis, a scoping review and synthetization of a definition from a socio-technical point of view. In addition, antecedents and outcomes examined in the literature are extracted to guide future research in this field.ResultsThrough network analysis, five clusters with different research focuses on HAIT were identified. These clusters revolve around (1) human and (2) task-dependent variables, (3) AI explainability, (4) AI-driven robotic systems, and (5) the effects of AI performance on human perception. Despite these diverse research focuses, the current body of literature is predominantly driven by a technology-centric and engineering perspective, with no consistent definition or terminology of HAIT emerging to date.DiscussionWe propose a unifying definition combining a human-centered and team-oriented perspective as well as summarize what is still needed in future research regarding HAIT. Thus, this work contributes to support the idea of the Frontiers Research Topic of a theoretical and conceptual basis for human work with AI systems."
2023-09-13,Transformative Procurement Trends: Integrating Industry 4.0 Technologies for Enhanced Procurement Processes,10.3390/logistics7030063,"[{'author_name': 'Areej Althabatah', 'author_slug': 'Areej Althabatah', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,63,"Background: the advent of Industry 4.0 (I4.0) innovations has revolutionized supply chain management through technologies like the Internet of Things (IoT) and Artificial Intelligence (AI) integrated into procurement processes. Methods: this study addresses a critical knowledge gap by conducting a comprehensive review of 111 papers sourced from the Scopus database. These papers are classified into seven sub-themes encompassing I4.0 or procurement 4.0 (P4.0), big data, IoT, additive manufacturing, blockchain, e-procurement, and AI. Results: the investigation reveals that I4.0 technologies, particularly e-procurement and blockchain, have garnered substantial attention. Such technologies offer diverse value propositions, encompassing streamlined supplier evaluation, lead time reduction, cost optimization, and enhanced data security. Conclusion: the paper underscores pivotal trends and insights for the evolution of Procurement 4.0, illuminating a path toward more efficient supply chain management."
2022-08-17,Toward a Modern Last-Mile Delivery: Consequences and Obstacles of Intelligent Technology,10.3390/asi5040082,"[{'author_name': 'Shahryar Sorooshian', 'author_slug': 'shahryar-sorooshian-ZGKeYp', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Shila Khademi Sharifabad', 'author_slug': 'shila-khademi-sharifabad-ejg3AZ', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mehrdad Parsaee', 'author_slug': 'mehrdad-parsaee-G63Yb6', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ali Reza Afshari', 'author_slug': 'ali-reza-afshari-M2p0g9', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Applied System Innovation,ASI,5,2022,MDPI AG,4,82,"Last-mile delivery (LMD) is essential in supply chains, and providers of logistics services are aware that they must adapt to changing customer and society expectations, competition challenges, and modern technologies. In light of the importance of artificial intelligence (AI) in modern technologies, this article employed a narrative literature review to recognize impacts of AI-powered technologies that aid in optimizing the LMD component. For this study, two possible classes of technologies were considered: tangible technologies, such as robots, drones, and autonomous vehicles, and intangible technologies, such as decision support tools and operating systems. Thus, this article frames potential developments in modern LMD, taking into account the fact that technological advancement brings both opportunities and challenges. According to this literature review, the modern version of LMD is capable of providing services that are both more productive and more sustainable, thus satisfying demands for better services. Last but not least, another goal of this article was to look into the challenges that limit the benefits of modern LMDs. Finally, suggestions are provided as a resource for practitioners and policymakers working in the supply chain to improve performance."
2023-10-03,First impressions of a financial AI assistant: differences between high trust and low trust users,10.3389/frai.2023.1241290,"[{'author_name': 'Simon Schreibelmayr', 'author_slug': 'Simon Schreibelmayr', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Calibrating appropriate trust of non-expert users in artificial intelligence (AI) systems is a challenging yet crucial task. To align subjective levels of trust with the objective trustworthiness of a system, users need information about its strengths and weaknesses. The specific explanations that help individuals avoid over- or under-trust may vary depending on their initial perceptions of the system. In an online study, 127 participants watched a video of a financial AI assistant with varying degrees of decision agency. They generated 358 spontaneous text descriptions of the system and completed standard questionnaires from the Trust in Automation and Technology Acceptance literature (including perceived system competence, understandability, human-likeness, uncanniness, intention of developers, intention to use, and trust). Comparisons between a high trust and a low trust user group revealed significant differences in both open-ended and closed-ended answers. While high trust users characterized the AI assistant as more useful, competent, understandable, and humanlike, low trust users highlighted the system's uncanniness and potential dangers. Manipulating the AI assistant's agency had no influence on trust or intention to use. These findings are relevant for effective communication about AI and trust calibration of users who differ in their initial levels of trust."
